ID,candidate,date,units,event,occur_count,svrty_level
395,ABCDE00001,36278,5530,Component3_deltaSensorB_High,1,1
396,ABCDE00001,36280,5549,Component3_deltaSensorB_High,1,1
397,ABCDE00001,36280,5549,Component1_SensorJ_exceededLimit,2,1
398,ABCDE00001,36280,5549,Component2_discreteSensorH_Up,1,2
399,ABCDE00001,36282,5568,Component3_deltaSensorB_High,2,1
400,ABCDE00001,36282,5568,Component5_SensorB_discreteSensorD_Low,1,2
401,ABCDE00001,36284,5588,Component1_SensorJ_High,1,2
402,ABCDE00001,36284,5588,Component1_SensorJ_exceededLimit,1,1
403,ABCDE00001,36284,5588,Component1_SensorJ_exceededLimit,1,2
404,ABCDE00001,36284,5588,Component1_SensorJ_exceededLimit,3,1
405,ABCDE00001,36286,5607,Component1_SensorJ_exceededLimit,1,1
406,ABCDE00001,36286,5607,Component1_SensorJ_exceededLimit,1,1
407,ABCDE00001,36288,5626,Component1_SensorJ_exceededLimit,1,1
408,ABCDE00001,36288,5626,Component1_SensorJ_exceededLimit,1,1
409,ABCDE00001,36288,5626,Component1_SensorJ_exceededLimit,1,1
410,ABCDE00001,36290,5646,Component1_SensorJ_exceededLimit,1,1
411,ABCDE00001,36290,5646,Component1_SensorJ_exceededLimit,1,1
412,ABCDE00001,36294,5684,Component1_SensorJ_exceededLimit,1,1
413,ABCDE00001,36296,5704,Component2_discreteSensorH_Up,1,2
414,ABCDE00001,36296,5704,Component1_SensorJ_exceededLimit,1,1
415,ABCDE00001,36298,5723,Component2_discreteSensorH_Up,1,2
416,ABCDE00001,36306,5800,Component1_SensorJ_exceededLimit,1,1
417,ABCDE00001,36306,5800,Component1_SensorJ_exceededLimit,1,1
418,ABCDE00001,36306,5800,Component1_SensorJ_exceededLimit,1,1
419,ABCDE00001,36306,5800,Component1_SensorJ_exceededLimit,1,1
420,ABCDE00001,36306,5800,Component1_SensorJ_exceededLimit,1,1
421,ABCDE00001,36314,5878,Component1_SensorJ_exceededLimit,1,1
422,ABCDE00001,36316,5897,Component1_SensorJ_exceededLimit,1,1
423,ABCDE00001,36316,5897,Component1_SensorJ_exceededLimit,1,1
424,ABCDE00001,36316,5897,Component1_SensorJ_exceededLimit,1,1
425,ABCDE00001,36318,5916,Component1_SensorJ_exceededLimit,1,1
426,ABCDE00001,36320,5936,Component2_discreteSensorH_Up,1,2
427,ABCDE00001,36320,5936,Component1_SensorJ_exceededLimit,1,1
428,ABCDE00001,36322,5955,Component1_SensorJ_exceededLimit,1,1
429,ABCDE00001,36330,6032,Component1_SensorJ_High,2,2
430,ABCDE00001,36330,6032,Component1_SensorJ_exceededLimit,1,1
431,ABCDE00001,36330,6032,Component1_SensorJ_exceededLimit,1,1
432,ABCDE00001,36330,6032,Component1_SensorJ_exceededLimit,1,1
433,ABCDE00001,36330,6032,Component1_SensorJ_exceededLimit,1,1
434,ABCDE00001,36330,6032,Component1_SensorJ_exceededLimit,1,1
435,ABCDE00001,36330,6032,Component1_SensorJ_exceededLimit,1,1
436,ABCDE00001,36330,6032,Component1_SensorJ_exceededLimit,1,1
437,ABCDE00001,36332,6052,Component2_discreteSensorH_Up,3,2
438,ABCDE00001,36338,6110,Component1_SensorJ_exceededLimit,3,1
439,ABCDE00001,36338,6110,Component1_SensorJ_exceededLimit,1,1
440,ABCDE00001,36338,6110,Component1_SensorJ_exceededLimit,1,1
441,ABCDE00001,36340,6129,Component1_SensorJ_exceededLimit,1,1
442,ABCDE00001,36340,6129,Component1_SensorJ_exceededLimit,1,1
443,ABCDE00001,36342,6148,Component2_discreteSensorH_Up,1,2
444,ABCDE00001,36344,6168,Component1_SensorJ_exceededLimit,1,1
445,ABCDE00001,36346,6187,Component1_SensorJ_exceededLimit,1,1
446,ABCDE00001,36346,6187,Component2_discreteSensorH_Up,1,2
447,ABCDE00001,36346,6187,Component1_SensorJ_exceededLimit,2,1
448,ABCDE00001,36346,6187,Component1_SensorJ_exceededLimit,1,1
449,ABCDE00001,36348,6206,Component2_discreteSensorH_Up,1,2
450,ABCDE00001,36362,6342,Component15_discreteSensorE_Up,1,1
451,ABCDE00001,36362,6342,Component1_SensorJ_exceededLimit,1,1
452,ABCDE00001,36364,6361,Component1_SensorJ_exceededLimit,1,1
453,ABCDE00001,36368,6400,Component2_discreteSensorH_Up,1,2
454,ABCDE00001,36368,6400,Component1_SensorJ_exceededLimit,1,1
455,ABCDE00001,36368,6400,Component2_discreteSensorH_Up,1,2
456,ABCDE00001,36370,6419,Component1_SensorJ_exceededLimit,1,1
457,ABCDE00001,36370,6419,Component6_deltaSensorB_High,2,1
458,ABCDE00001,36370,6419,Component6_deltaSensorB_High,3,1
459,ABCDE00001,36370,6419,Component6_deltaSensorB_High,1,1
460,ABCDE00001,36370,6419,Component6_deltaSensorB_High,4,1
461,ABCDE00001,36370,6419,Component6_deltaSensorB_High,3,1
462,ABCDE00001,36370,6419,Component6_deltaSensorB_High,4,1
463,ABCDE00001,36370,6419,Component1_SensorJ_exceededLimit,1,1
464,ABCDE00001,36370,6419,Component6_deltaSensorB_High,2,1
465,ABCDE00001,36372,6438,Component6_deltaSensorB_High,1,1
466,ABCDE00001,36372,6438,Component2_discreteSensorH_Up,1,2
467,ABCDE00001,36372,6438,Component1_SensorJ_exceededLimit,1,1
468,ABCDE00001,36372,6438,Component6_deltaSensorB_High,2,1
469,ABCDE00001,36372,6438,Component6_deltaSensorB_High,6,1
470,ABCDE00001,36372,6438,Component1_SensorJ_exceededLimit,1,1
471,ABCDE00001,36374,6458,Component2_discreteSensorH_Up,1,2
472,ABCDE00001,36374,6458,Component1_SensorJ_exceededLimit,1,1
473,ABCDE00001,36376,6477,Component1_SensorJ_High,1,2
474,ABCDE00001,36376,6477,Component2_discreteSensorH_Up,1,2
475,ABCDE00001,36376,6477,Component1_SensorJ_exceededLimit,1,2
476,ABCDE00001,36376,6477,Component1_SensorJ_exceededLimit,2,1
477,ABCDE00001,36376,6477,Component1_SensorJ_exceededLimit,1,1
478,ABCDE00001,36378,6496,Component1_SensorJ_exceededLimit,1,1
479,ABCDE00001,36382,6535,Component2_discreteSensorH_Up,1,2
480,ABCDE00001,36382,6535,Component1_SensorJ_exceededLimit,1,1
481,ABCDE00001,36384,6554,Component1_SensorJ_exceededLimit,1,1
482,ABCDE00001,36384,6554,Component1_SensorJ_exceededLimit,1,1
483,ABCDE00001,36388,6593,Component1_SensorJ_exceededLimit,1,1
484,ABCDE00001,36388,6593,Component1_SensorJ_exceededLimit,1,1
485,ABCDE00001,36396,6670,Component1_SensorJ_exceededLimit,1,1
486,ABCDE00001,36402,6728,Component1_SensorJ_exceededLimit,1,1
487,ABCDE00001,36402,6728,Component1_SensorJ_exceededLimit,1,1
488,ABCDE00001,36402,6728,Component1_SensorJ_exceededLimit,1,1
489,ABCDE00001,36404,6748,Component1_SensorJ_High,2,2
490,ABCDE00001,36404,6748,Component1_SensorJ_High,1,2
491,ABCDE00001,36404,6748,Component1_SensorJ_exceededLimit,1,2
492,ABCDE00001,36404,6748,Component1_SensorJ_exceededLimit,2,1
493,ABCDE00001,36404,6748,Component1_SensorJ_exceededLimit,1,2
494,ABCDE00001,36412,6825,Component2_discreteSensorH_Up,1,2
495,ABCDE00001,36414,6844,Component2_discreteSensorH_Up,1,2
496,ABCDE00001,36416,6864,Component2_discreteSensorH_Up,1,2
497,ABCDE00001,36416,6864,Component2_discreteSensorH_Up,2,2
498,ABCDE00001,36422,6922,Component2_discreteSensorH_Up,1,2
499,ABCDE00001,36422,6922,Component2_discreteSensorH_Up,1,2
500,ABCDE00001,36424,6941,Component1_SensorJ_exceededLimit,2,1
501,ABCDE00001,36424,6941,Component2_discreteSensorH_Up,2,2
502,ABCDE00001,36424,6941,Component2_discreteSensorH_Up,1,2
503,ABCDE00001,36424,6941,Component2_discreteSensorH_Up,3,2
504,ABCDE00001,36424,6941,Component2_discreteSensorH_Up,1,2
505,ABCDE00001,36424,6941,Component2_discreteSensorH_Up,2,2
506,ABCDE00001,36424,6941,Component1_SensorJ_exceededLimit,1,1
507,ABCDE00001,36426,6960,Component2_discreteSensorH_Up,1,2
508,ABCDE00001,36430,6999,Component2_discreteSensorH_Up,1,2
509,ABCDE00001,36432,7018,Component2_discreteSensorH_Up,1,2
510,ABCDE00001,36432,7018,Component2_discreteSensorH_Up,1,2
511,ABCDE00001,36432,7018,Component2_discreteSensorH_Up,1,2
512,ABCDE00001,36434,7038,Component5_SensorB_discreteSensorD_Low,1,2
513,ABCDE00001,36436,7057,Component2_discreteSensorH_Up,2,2
514,ABCDE00001,36440,7096,Component2_discreteSensorH_Up,1,2
515,ABCDE00001,36440,7096,Component2_discreteSensorH_Up,1,2
516,ABCDE00001,36440,7096,Component2_discreteSensorH_Up,1,2
517,ABCDE00001,36440,7096,Component2_discreteSensorH_Up,1,2
518,ABCDE00001,36442,7115,Component2_discreteSensorH_Up,1,2
519,ABCDE00001,36444,7134,Component2_discreteSensorH_Up,1,2
520,ABCDE00001,36444,7134,Component1_SensorJ_exceededLimit,1,1
521,ABCDE00001,36452,7212,Component2_discreteSensorH_Up,1,2
522,ABCDE00001,36452,7212,Component16_FluidB_SensorA_High,1,2
523,ABCDE00001,36452,7212,Component16_FluidB_SensorA_High,1,2
524,ABCDE00001,36456,7250,Component6_deltaSensorB_High,1,1
525,ABCDE00001,36458,7270,Component6_deltaSensorB_High,1,1
526,ABCDE00001,36458,7270,Component6_deltaSensorB_High,2,1
527,ABCDE00001,36458,7270,Component6_deltaSensorB_High,1,1
528,ABCDE00001,36458,7270,Component6_deltaSensorB_High,1,1
529,ABCDE00001,36458,7270,Component6_deltaSensorB_High,1,1
530,ABCDE00001,36460,7289,Component6_deltaSensorB_High,2,1
531,ABCDE00001,36460,7289,Component6_deltaSensorB_High,1,1
532,ABCDE00001,36460,7289,Component6_deltaSensorB_High,1,1
533,ABCDE00001,36460,7289,Component6_deltaSensorB_High,1,1
534,ABCDE00001,36462,7308,Component12_FluidC_SensorB_Low,1,2
535,ABCDE00001,36462,7308,Component6_deltaSensorB_High,2,1
536,ABCDE00001,36462,7308,Component6_deltaSensorB_High,1,1
537,ABCDE00001,36462,7308,Component6_deltaSensorB_High,1,1
538,ABCDE00001,36464,7328,Component12_FluidC_SensorB_Low,1,2
539,ABCDE00001,36464,7328,Component12_FluidC_SensorB_Low,1,2
540,ABCDE00001,36464,7328,Component12_FluidC_SensorB_Low,1,2
541,ABCDE00001,36464,7328,Component12_FluidC_SensorB_Low,1,2
542,ABCDE00001,36464,7328,Component6_deltaSensorB_High,1,1
543,ABCDE00001,36464,7328,Component12_FluidC_SensorB_Low,1,2
544,ABCDE00001,36464,7328,Component12_FluidC_SensorB_Low,1,2
545,ABCDE00001,36464,7328,Component6_deltaSensorB_High,1,1
546,ABCDE00001,36464,7328,Component6_deltaSensorB_High,1,1
547,ABCDE00001,36464,7328,Component6_deltaSensorB_High,1,1
548,ABCDE00001,36464,7328,Component6_deltaSensorB_High,1,1
549,ABCDE00001,36466,7347,Component6_deltaSensorB_High,1,1
550,ABCDE00001,36466,7347,Component6_deltaSensorB_High,1,1
551,ABCDE00001,36466,7347,Component6_deltaSensorB_High,1,1
552,ABCDE00001,36466,7347,Component6_deltaSensorB_High,1,1
553,ABCDE00001,36468,7366,Component6_deltaSensorB_High,1,1
554,ABCDE00001,36468,7366,Component6_deltaSensorB_High,2,1
555,ABCDE00001,36468,7366,Component6_deltaSensorB_High,1,1
556,ABCDE00001,36468,7366,Component6_deltaSensorB_High,1,1
557,ABCDE00001,36470,7386,Component6_deltaSensorB_High,1,1
558,ABCDE00001,36470,7386,Component6_deltaSensorB_High,1,1
559,ABCDE00001,36472,7405,Component6_deltaSensorB_High,1,1
560,ABCDE00001,36472,7405,Component6_deltaSensorB_High,1,1
561,ABCDE00001,36472,7405,Component6_deltaSensorB_High,1,1
562,ABCDE00001,36472,7405,Component6_deltaSensorB_High,1,1
563,ABCDE00001,36474,7424,Component2_discreteSensorH_Up,1,2
564,ABCDE00001,36474,7424,Component6_deltaSensorB_High,1,1
565,ABCDE00001,36474,7424,Component2_discreteSensorH_Up,2,2
566,ABCDE00001,36474,7424,Component6_deltaSensorB_High,1,1
567,ABCDE00001,36474,7424,Component6_deltaSensorB_High,1,1
568,ABCDE00001,36476,7444,Component6_deltaSensorB_High,1,1
569,ABCDE00001,36476,7444,Component6_deltaSensorB_High,1,1
570,ABCDE00001,36476,7444,Component6_deltaSensorB_High,1,1
571,ABCDE00001,36476,7444,Component6_deltaSensorB_High,1,1
572,ABCDE00001,36478,7463,Component6_deltaSensorB_High,1,1
573,ABCDE00001,36478,7463,Component6_deltaSensorB_High,1,1
574,ABCDE00001,36478,7463,Component6_deltaSensorB_High,1,1
575,ABCDE00001,36478,7463,Component6_deltaSensorB_High,1,1
576,ABCDE00001,36480,7481,Component6_deltaSensorB_High,1,1
577,ABCDE00001,36480,7481,Component6_deltaSensorB_High,1,1
578,ABCDE00001,36480,7481,Component6_deltaSensorB_High,1,1
579,ABCDE00001,36482,7500,Component2_discreteSensorH_Up,1,2
580,ABCDE00001,36496,7633,Component1_SensorJ_exceededLimit,1,1
581,ABCDE00001,36498,7652,Component1_SensorJ_exceededLimit,1,1
582,ABCDE00001,36506,7727,Component1_SensorJ_exceededLimit,1,1
583,ABCDE00001,36518,7841,Component2_discreteSensorH_Up,1,2
584,ABCDE00001,36520,7860,Component1_SensorJ_exceededLimit,1,1
585,ABCDE00001,36520,7860,Component2_discreteSensorH_Up,1,2
586,ABCDE00001,36520,7860,Component2_discreteSensorH_Up,1,2
587,ABCDE00001,36522,7878,Component1_SensorJ_exceededLimit,1,1
588,ABCDE00001,36526,7916,Component2_discreteSensorH_Up,2,2
589,ABCDE00001,36532,7973,Component5_SensorB_discreteSensorD_Low,1,2
590,ABCDE00001,36534,7992,Component2_discreteSensorH_Up,2,2
591,ABCDE00001,36540,8049,Component17_SensorB_discreteSensorD_Low,1,2
592,ABCDE00001,36540,8049,Component2_discreteSensorH_Up,1,2
593,ABCDE00001,36546,8106,Component14_discreteSensorD_Low,1,3
594,ABCDE00001,36546,8106,Component16_FluidB_SensorA_High,1,2
595,ABCDE00001,36548,8127,Component14_discreteSensorD_Low,1,3
596,ABCDE00001,36550,8147,Component14_discreteSensorD_Low,1,3
597,ABCDE00001,36552,8167,Component2_discreteSensorH_Up,2,2
598,ABCDE00001,36554,8187,Component2_discreteSensorH_Up,1,2
599,ABCDE00001,36558,8227,Component1_SensorJ_exceededLimit,1,1
600,ABCDE00001,36560,8248,Component2_discreteSensorH_Up,1,2
601,ABCDE00001,36562,8268,Component6_deltaSensorB_High,5,1
602,ABCDE00001,36562,8268,Component6_deltaSensorB_High,1,1
603,ABCDE00001,36564,8288,Component6_deltaSensorB_High,4,1
604,ABCDE00001,36564,8288,Component6_deltaSensorB_High,5,1
605,ABCDE00001,36564,8288,Component6_deltaSensorB_High,7,1
606,ABCDE00001,36564,8288,Component6_deltaSensorB_High,5,1
607,ABCDE00001,36568,8328,Component1_SensorJ_exceededLimit,1,1
608,ABCDE00001,36572,8369,Component1_SensorJ_exceededLimit,1,2
609,ABCDE00001,36584,8490,Component2_discreteSensorH_Up,1,2
610,ABCDE00001,36592,8570,Component1_SensorJ_exceededLimit,3,1
611,ABCDE00001,36592,8570,Component2_discreteSensorH_Up,1,2
612,ABCDE00001,36600,8651,Component1_SensorJ_exceededLimit,1,1
613,ABCDE00001,36602,8671,Component1_SensorJ_exceededLimit,1,1
614,ABCDE00001,36604,8691,Component1_SensorJ_exceededLimit,1,1
615,ABCDE00001,36616,8813,Component2_discreteSensorH_Up,1,2
616,ABCDE00001,36618,8833,Component1_SensorJ_exceededLimit,1,1
617,ABCDE00001,36622,8873,Component2_discreteSensorH_Up,1,2
618,ABCDE00001,36624,8893,Component1_SensorJ_exceededLimit,1,1
619,ABCDE00001,36624,8893,Component1_SensorJ_exceededLimit,1,1
620,ABCDE00001,36626,8911,Component1_SensorJ_exceededLimit,2,1
621,ABCDE00001,36626,8911,Component2_discreteSensorH_Up,3,2
622,ABCDE00001,36628,8928,Component8_SensorB_Low,1,3
623,ABCDE00001,36628,8928,Component8_SensorB_Low,3,3
624,ABCDE00001,36632,8962,Component13_SensorB_Low,1,3
625,ABCDE00001,36632,8962,Component8_SensorB_Low,1,3
626,ABCDE00001,36632,8962,Component8_SensorB_Low,1,3
627,ABCDE00001,36632,8962,Component8_SensorB_Low,1,3
628,ABCDE00001,36634,8979,Component13_SensorB_Low,1,3
629,ABCDE00001,36634,8979,Component8_SensorB_Low,2,3
630,ABCDE00001,36634,8979,Component8_SensorB_Low,1,3
631,ABCDE00001,36634,8979,Component8_SensorB_Low,1,3
632,ABCDE00001,36634,8979,Component8_SensorB_Low,1,3
633,ABCDE00001,36634,8979,Component8_SensorB_Low,2,3
634,ABCDE00001,36638,9012,Component5_SensorB_discreteSensorD_Low,1,2
635,ABCDE00001,36640,9029,Component1_SensorJ_exceededLimit,1,1
636,ABCDE00001,36644,9063,Component1_SensorJ_exceededLimit,1,1
637,ABCDE00001,36648,9097,Component1_SensorJ_exceededLimit,1,1
638,ABCDE00001,36650,9113,Component1_SensorJ_exceededLimit,1,1
639,ABCDE00001,36650,9113,Component2_discreteSensorH_Up,1,2
640,ABCDE00001,36664,9231,Component1_SensorJ_exceededLimit,1,1
641,ABCDE00001,36664,9231,Component1_SensorJ_exceededLimit,1,1
642,ABCDE00001,36678,9349,Component15_discreteSensorE_Up,1,1
643,ABCDE00001,36678,9349,Component8_SensorB_Low,2,3
644,ABCDE00001,36684,9400,Component13_SensorB_Low,5,3
645,ABCDE00001,36684,9400,Component13_SensorB_Low,4,3
646,ABCDE00001,36684,9400,Component13_SensorB_Low,6,3
647,ABCDE00001,36684,9400,Component13_SensorB_Low,2,3
648,ABCDE00001,36684,9400,Component13_SensorB_Low,8,3
649,ABCDE00001,36684,9400,Component13_SensorB_Low,5,3
650,ABCDE00001,36684,9400,Component13_SensorB_Low,3,3
651,ABCDE00001,36684,9400,Component13_SensorB_Low,7,3
652,ABCDE00001,36686,9417,Component13_SensorB_Low,1,3
653,ABCDE00001,36686,9417,Component13_SensorB_Low,2,3
654,ABCDE00001,36686,9417,Component13_SensorB_Low,2,3
655,ABCDE00001,36686,9417,Component13_SensorB_Low,4,3
656,ABCDE00001,36686,9417,Component13_SensorB_Low,2,3
657,ABCDE00001,36686,9417,Component13_SensorB_Low,1,3
658,ABCDE00001,36688,9433,Component13_SensorB_Low,1,3
659,ABCDE00001,36688,9433,Component13_SensorB_Low,1,3
660,ABCDE00001,36690,9450,Component13_SensorB_Low,1,3
661,ABCDE00001,36690,9450,Component13_SensorB_Low,3,3
662,ABCDE00001,36690,9450,Component13_SensorB_Low,1,3
663,ABCDE00001,36690,9450,Component13_SensorB_Low,1,3
664,ABCDE00001,36690,9450,Component7_deltaSensorB_High,1,1
665,ABCDE00001,36690,9450,Component13_SensorB_Low,1,3
666,ABCDE00001,36690,9450,Component13_SensorB_Low,2,3
667,ABCDE00001,36690,9450,Component7_deltaSensorB_High,1,1
668,ABCDE00001,36690,9450,Component13_SensorB_Low,1,3
669,ABCDE00001,36690,9450,Component7_deltaSensorB_High,1,1
670,ABCDE00001,36690,9450,Component13_SensorB_Low,1,3
671,ABCDE00001,36692,9467,Component18_FluidB_SensorA_High,1,2
672,ABCDE00001,36694,9484,Component7_deltaSensorB_High,1,1
673,ABCDE00001,36694,9484,Component7_deltaSensorB_High,1,1
674,ABCDE00001,36696,9501,Component13_SensorB_Low,4,3
675,ABCDE00001,36696,9501,Component13_SensorB_Low,1,3
676,ABCDE00001,36696,9501,Component13_SensorB_Low,1,3
677,ABCDE00001,36696,9501,Component7_deltaSensorB_High,1,1
678,ABCDE00001,36696,9501,Component13_SensorB_Low,1,3
679,ABCDE00001,36698,9518,Component1_SensorJ_High,1,2
680,ABCDE00001,36698,9518,Component1_SensorJ_exceededLimit,1,1
681,ABCDE00001,36698,9518,Component15_discreteSensorE_Up,1,1
682,ABCDE00001,36698,9518,Component1_SensorJ_exceededLimit,1,1
683,ABCDE00001,36698,9518,Component13_SensorB_Low,1,3
684,ABCDE00001,36698,9518,Component13_SensorB_Low,1,3
685,ABCDE00001,36698,9518,Component13_SensorB_Low,2,3
686,ABCDE00001,36698,9518,Component13_SensorB_Low,1,3
687,ABCDE00001,36698,9518,Component13_SensorB_Low,1,3
688,ABCDE00001,36698,9518,Component13_SensorB_Low,1,3
689,ABCDE00001,36698,9518,Component13_SensorB_Low,1,3
690,ABCDE00001,36698,9518,Component7_deltaSensorB_High,1,1
691,ABCDE00001,36698,9518,Component7_deltaSensorB_High,1,1
692,ABCDE00001,36698,9518,Component7_deltaSensorB_High,1,1
693,ABCDE00001,36700,9536,Component13_SensorB_Low,3,3
694,ABCDE00001,36700,9536,Component7_deltaSensorB_High,1,1
695,ABCDE00001,36700,9536,Component7_deltaSensorB_High,1,1
696,ABCDE00001,36700,9536,Component13_SensorB_Low,2,3
697,ABCDE00001,36700,9536,Component13_SensorB_Low,1,3
698,ABCDE00001,36700,9536,Component13_SensorB_Low,1,3
699,ABCDE00001,36700,9536,Component7_deltaSensorB_High,1,1
700,ABCDE00001,36700,9536,Component7_deltaSensorB_High,1,1
701,ABCDE00001,36706,9591,Component18_FluidB_SensorA_High,1,2
702,ABCDE00001,36706,9591,Component13_SensorB_Low,1,3
703,ABCDE00001,36706,9591,Component13_SensorB_Low,2,3
704,ABCDE00001,36706,9591,Component13_SensorB_Low,3,3
705,ABCDE00001,36706,9591,Component7_deltaSensorB_High,2,1
706,ABCDE00001,36706,9591,Component13_SensorB_Low,1,3
707,ABCDE00001,36706,9591,Component13_SensorB_Low,2,3
708,ABCDE00001,36706,9591,Component7_deltaSensorB_High,3,1
709,ABCDE00001,36706,9591,Component7_deltaSensorB_High,2,2
710,ABCDE00001,36706,9591,Component7_deltaSensorB_High,1,2
711,ABCDE00001,36708,9609,Component13_SensorB_Low,1,3
712,ABCDE00001,36708,9609,Component7_deltaSensorB_High,1,1
713,ABCDE00001,36708,9609,Component13_SensorB_Low,3,3
714,ABCDE00001,36708,9609,Component13_SensorB_Low,3,3
715,ABCDE00001,36708,9609,Component13_SensorB_Low,1,3
716,ABCDE00001,36708,9609,Component13_SensorB_Low,1,3
717,ABCDE00001,36708,9609,Component7_deltaSensorB_High,1,2
718,ABCDE00001,36708,9609,Component13_SensorB_Low,2,3
719,ABCDE00001,36708,9609,Component7_deltaSensorB_High,1,1
720,ABCDE00001,36708,9609,Component7_deltaSensorB_High,1,1
721,ABCDE00001,36708,9609,Component7_deltaSensorB_High,1,2
722,ABCDE00001,36708,9609,Component7_deltaSensorB_High,1,2
723,ABCDE00001,36710,9627,Component13_SensorB_Low,2,3
724,ABCDE00001,36710,9627,Component13_SensorB_Low,1,3
725,ABCDE00001,36710,9627,Component13_SensorB_Low,1,3
726,ABCDE00001,36710,9627,Component7_deltaSensorB_High,1,1
727,ABCDE00001,36712,9645,Component13_SensorB_Low,1,3
728,ABCDE00001,36712,9645,Component13_SensorB_Low,1,3
729,ABCDE00001,36712,9645,Component13_SensorB_Low,1,3
730,ABCDE00001,36712,9645,Component13_SensorB_Low,1,3
731,ABCDE00001,36712,9645,Component7_deltaSensorB_High,1,1
732,ABCDE00001,36712,9645,Component7_deltaSensorB_High,1,1
733,ABCDE00001,36712,9645,Component13_SensorB_Low,4,3
734,ABCDE00001,36712,9645,Component7_deltaSensorB_High,1,1
735,ABCDE00001,36712,9645,Component13_SensorB_Low,1,3
736,ABCDE00001,36712,9645,Component7_deltaSensorB_High,2,2
737,ABCDE00001,36712,9645,Component7_deltaSensorB_High,1,2
738,ABCDE00001,36712,9645,Component7_deltaSensorB_High,1,2
